"","text","screen_name","user_id","created_at","favourite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"3187","Throwing yourself a dance party because your oracle cards told you to <U+0001F57A><U+0001F3FE>","LittIesage","2567971746",2021-03-10 02:05:36,0,0,"",103,40,NA,"en"
"3188","Everything Trump touches dies — 'and right now the Republican Party isn't looking good': conservative

https://t.co/pyMFqhztvB","ColinMorgan65","948012715670355968",2021-03-10 02:05:32,0,0,"San Francisco, CA",8905,9771,NA,"en"
"3189","I miss Iwaizumi. I’m thinking that for his first birthday after becoming an athletic trainer for team japan, the guys all devise a plan for a surprise party. They pull some strings and get some of seijoh friends and even oikawa to come. The amount of chaos and love in one room.","aircoham","1310606343171178496",2021-03-10 02:05:30,3,0,"United States",148,188,NA,"en"
"3190","@GOPFanpage @RightWingCope More like donny is gonna be old as fuck by then and the republican party isn't gonna want him lmao","spacebray","2327624383",2021-03-10 02:05:29,0,0,"",12,46,NA,"en"
"3191","Why do people always listen to Tugce? Didem actually wanting to leave Ali alone because of Selin but she’ll listen to Tugce and go with whatever she’s planning. Now I have a bad feeling about this party #GunesinKizlari","tiffyt83","370197146",2021-03-10 02:05:28,1,0,"",99,191,NA,"en"
"3192","@KevanKenney We, ARASHIANS, will continue to do our best so that we can rank in. 

REQUEST @arashi5official @MTV #FridayLivestream

ARASHI Turning Up/IN THE SUMMER/Whenever You Call/Party Starters","Ya12603551","1287316235374358528",2021-03-10 02:05:27,1,1,"",1145,1229,NA,"en"
"3193","Holy crap! Love to hear this passion for “regular” ppl on the floor. This should transcend party affiliation in the populace. https://t.co/iU7Kv1RYrU","tmlentzdesign","977397745",2021-03-10 02:05:26,1,0,"",80,167,NA,"en"
"3194","@ToddBrunson @HellaLovingLife Liberals have been complaining about this for 60 years. If a company was pro gay marriage in the nineties, the right would boycott them out of business. Now its stuff like the NFL and NASCAR. The right used to be much more a party about moral outrage. The rage lingers.","jeffxgoodman","15883352",2021-03-10 02:05:26,0,0,"Austin, TX",261,767,NA,"en"
"3195","The G.O.P. Isn’t Going to Split Apart Anytime Soon. But is the party in danger of fracturing over its wavering commitment to democracy?

By Jamelle Bouie   https://t.co/7diLESFxGK","stufalk","32540713",2021-03-10 02:05:25,0,0,"Los Angeles, California",1633,4573,NA,"en"
"3196","Scalise so eager to work together that he lies incessantly about the opposition party, after trying to steal the election from its leader. https://t.co/KRyxkRHMmE","brianbeutler","21696279",2021-03-10 02:05:24,254,32,"Washington, DC",179437,874,NA,"en"
"3197","@cfree94 @samartinezjr I think they would have thrown a party to celebrate","aesjay_","1272313483036463105",2021-03-10 02:05:23,1,0,"Phoenix, AZ",264,380,NA,"en"
"3198","HELPPP <U+0001F198> !! What do you think I have to wear for tonight's party <U+0001F389>? https://t.co/rSgBxCKwb1","Sarah86139","3118015606",2021-03-10 02:05:22,0,0,"<U+0001F4CD> <U+0001F1FA><U+0001F1F8>",5,32,NA,"en"
"3199","I genuinely think you could make an argument that the Democrats are more pro-union than the Labour Party right now","GulliverNeedham","2903260054",2021-03-10 02:05:22,0,0,"Brighton",801,1973,NA,"en"
"3200","Why is it so hard to accept the party is over?","FeelingsAniston","1329496940044750857",2021-03-10 02:05:22,0,0,"•Ela-Dela ",1076,1075,NA,"en"
"3201","@ProjectLincoln Unfortunately they will be passed and the idea of a free and fair election will be a thing of the past. @GOP is the party of voter suppression.","dorobkowski","1226254914185310209",2021-03-10 02:05:22,0,0,"",7,76,NA,"en"
"3202","@GOPLeader My German grammar is shitty. It might have been “die” Partei.
 The nazis in your party should know the correct way to write it.","manager013013","1220927087512641547",2021-03-10 01:56:40,0,0,"",2181,4553,NA,"en"
"3203","@screenqueenz I’m going with:
Bear becomes the Republican Party’s candidate for presidency,wins the election with the Russian bear’s help &amp; gets free drugs for four years
After that, while he is in withdrawal, he tries &amp; succeeds to destroy the party
Then he become a circus bear at Rikers","manager013013","1220927087512641547",2021-03-10 02:05:20,1,0,"",2181,4553,NA,"en"
"3204","YOO BTS TIKTOK HACKED anyways dance party @BTS_twt https://t.co/Z4ZJEqtwf3","21CENTRYGIRL_","1322986287259963400",2021-03-10 02:05:20,1,0,"SHE/THEY",1509,1733,NA,"en"
"3205","Please don't send Women's Day wishes to anybody.
  Don’t cut cakes for women’s day celebrations.
 Is your duty to save your party women only.
You people deserve punishment in each angel
#SaveAmaravati
#449DaysOfAmaravatiProtests 
#VisakhaUkkuAndhrulaHakku https://t.co/QavltrUPn9","rao_vemparala","1250444975273205765",2021-03-10 02:05:19,2,1,"",2483,5003,NA,"en"
"3206","@RevShark You can’t ever assimilate a political party as “the good guys”, scumbags on both sides of the aisle","broketradesmen","4218470541",2021-03-10 02:05:18,0,0,"Monkey Mia",55,545,NA,"en"
"3207","“Once the party got more formally involved, we were booted from the account...It was more that the campaign is forced to make a choice as to whether it wants to get money from the party or use us as a vendor.”

https://t.co/EGa02ej4cu","justicedems","820705814906339328",2021-03-10 02:05:18,136,26,"",381828,995,NA,"en"
"3208","@armchairslide @washingtonpost Anything is possible.  Blunt was in an election with 4 other party candidates.  Green, Libertarian and one other.  split votes.  Map wise there are so few blue counties but they do have some of the larger cities.  2016 and 2020, Trump had about the same level of support.","alkikodibear","41673739",2021-03-10 02:05:18,1,0,"alki beach seattle",326,497,NA,"en"
"3209","good morning party pips","santossofiax","1170665965505282048",2021-03-10 02:05:17,0,0,"Tuy, Calabarzon",202,137,NA,"en"
"3210","@kimlehmkuhl Chappie heard that Reid was staffing up the NV Democratic Party in Exile and figured he'd had just about enough of Dave Brock forgetting his name","LowkeyTwits","1115347291",2021-03-10 02:05:17,1,0,"Richmond, VA",2399,3869,NA,"en"
"3211","Tempe is close to Phoenix &amp; Scottsdale. Tempe hosts art &amp; music events. Tempe is Home of ASU Sun Devils, Tempe Town Lake &amp; Tempe Beach Park <U+2665><U+FE0F><U+0001F335>
#Tempe #Arizona #AZ #ForksUp #SunDevils #ASU #football #party #fun #college #DogRealtor <U+260E><U+FE0F> (602) 432-7230 https://t.co/lR2mEsiBmR","DogRealtorAZ","1049438722339483648",2021-03-10 02:05:17,0,0,"Scottsdale, AZ",354,690,NA,"en"
"3212","@GOPLeader Flibbity Zippity Bippity Bop
Seen by the black voters
You’re trying to stop ...

Your party’s obsession
To do what we know
As Voter Suppression
And Modern Jim Crow. https://t.co/4Hr7qJQpQ4","TheValuesVoter","372570563",2021-03-10 02:05:17,2,3,"",9717,7204,NA,"en"
"3213","@KnightQueenMako @MogFantasy I'm just glad to have won against Moogle, again. <U+0001F607> He's kicked my ass in Mario Party quite a few times.","__Daymare__","1368008681938370566",2021-03-10 02:05:16,0,0,"Land of Diabetes",4,9,NA,"en"
"3214","Invites for my Cosmetics Release Party going out in the morning! <U+0001F973> I can’t wait to see all my family from outta town man<U+0001F97A>  it’s been soooooooo long!","dasha_thedon","1252445583895388165",2021-03-10 02:05:15,0,0,"In My Own Laneeeeeee",121,114,NA,"en"
"3215","REQUEST @arashi5official @MTV #FridayLivestream 

I request “Whenever you call” by ARASHI

<U+5D50> / Party Starters / Do you...? / Believe / Turning Up / Song for you / The Music Never Ends / Pray / Sugar / Green Light
D60","namato15786277","1305187916688228352",2021-03-10 01:37:19,0,0,"<U+0001F4FB><U+0001F49A><U+0001F49B>  MTV<U+0001F3B6>",745,811,NA,"en"
"3216","REQUEST @arashi5official @MTV #FridayLivestream 

I request “Whenever you call” by ARASHI

<U+5D50> / Party Starters / Do you...? / Believe / Turning Up / Song for you / The Music Never Ends / Pray / Sugar / Green Light
D59","namato15786277","1305187916688228352",2021-03-10 01:37:19,0,0,"<U+0001F4FB><U+0001F49A><U+0001F49B>  MTV<U+0001F3B6>",745,811,NA,"en"
"3217","REQUEST @arashi5official @MTV #FridayLivestream 

I request “Whenever you call” by ARASHI

<U+5D50> / Party Starters / Do you...? / Believe / Turning Up / Song for you / The Music Never Ends / Pray / Sugar / Green Light
D62","namato15786277","1305187916688228352",2021-03-10 02:05:14,0,0,"<U+0001F4FB><U+0001F49A><U+0001F49B>  MTV<U+0001F3B6>",745,811,NA,"en"
"3218","REQUEST @arashi5official @MTV #FridayLivestream 

I request “Whenever you call” by ARASHI

<U+5D50> / Party Starters / Do you...? / Believe / Turning Up / Song for you / The Music Never Ends / Pray / Sugar / Green Light
D61","namato15786277","1305187916688228352",2021-03-10 01:37:20,0,0,"<U+0001F4FB><U+0001F49A><U+0001F49B>  MTV<U+0001F3B6>",745,811,NA,"en"
"3219","REQUEST @arashi5official @MTV #FridayLivestream 

I request “Whenever you call” by ARASHI

<U+5D50> / Party Starters / Do you...? / Believe / Turning Up / Song for you / The Music Never Ends / Pray / Sugar / Green Light
D63","namato15786277","1305187916688228352",2021-03-10 02:05:14,0,0,"<U+0001F4FB><U+0001F49A><U+0001F49B>  MTV<U+0001F3B6>",745,811,NA,"en"
"3220","REQUEST @arashi5official @MTV #FridayLivestream 

I request “Whenever you call” by ARASHI

<U+5D50> / Party Starters / Do you...? / Believe / Turning Up / Song for you / The Music Never Ends / Pray / Sugar / Green Light
D64","namato15786277","1305187916688228352",2021-03-10 02:05:14,0,0,"<U+0001F4FB><U+0001F49A><U+0001F49B>  MTV<U+0001F3B6>",745,811,NA,"en"
"3221","@jusangg_ Shopping? Party!","blerdgirlambs","1283643007133253632",2021-03-10 02:05:14,1,0,"",50,78,NA,"en"
"3222","@s_hawk123 @kapsology Because we consider ourselves as Indian citizens first and then a well wisher of any party. So nothing comes before country","Krisshna9207","154576710",2021-03-10 02:05:13,2,0,"New Delhi",3491,1637,NA,"en"
"3223","As we enter the first few months of 2021, it’s clear the Labour left are in a very different place to where we were a year ago. Across the membership, many are asking what happens next. How do we turn things around? What’s the plan?

https://t.co/H6HPXOfbPr https://t.co/RkvoZYtpuM","devonshiremeads","1106310311714476032",2021-03-10 02:05:13,0,0,"Eastbourne, England",442,391,NA,"en"
"3224","@KevanKenney @MTV REQUEST @arashi5official @MTV #FridayLivestream    

Thank you, Kevan!
ARASHI's music is never end.

<U+5D50> / Party Starters / Whenever You Call / Turning up / IN THE SUMMER / Do you…<U+FF1F> / The Music Never Ends

 https://t.co/oKP3kaOlZr","mj_hiroko","331727948",2021-03-10 02:05:13,1,1,"",251,577,NA,"en"
"3225","@queuegasolinarn @JustWantToGrill The US bombing campaign most definitely carries an overwhelming burden here, but ultimately it was a genocide orchestrated very consciously by a supposedly Communist party.","hans_kohlhase","68900160",2021-03-10 02:05:13,0,0,"Bay Area, CA",421,1803,NA,"en"
"3226","what @ brooke and I saw at the first party of the semester https://t.co/C0TxkVECgq","jacyceleste","929861220492103680",2021-03-10 02:05:13,0,0,"19 <U+0001F41B> <U+3016>she/her<U+3017>",150,328,NA,"en"
"3227","y'all party time for indie rock 5sos
https://t.co/xTglQ1MYLO","levantares","752497716849094656",2021-03-10 02:05:13,1,0,"hellevator",238,224,NA,"en"
"3228","I just refused to be the punching bag in someone potty party anymore we all got problems but at least i take that shit out on myself still not smart but I’m working on it least I’m doin that shit","Nyleve90","384431470",2021-03-10 02:05:11,0,0,"Bronx, NY",72,263,NA,"en"
"3229","The year is 2021, and the Republican Party of the United States of America is still fighting hard to regulate and criminalize the female vagina.
https://t.co/jwxD5C5Lek","SlavaMalamud","18435784",2021-03-10 02:05:10,17,2,"Baltimore, MD",34506,727,NA,"en"
"3230","Melee in a party of newbies. https://t.co/uT7EHD0eBe","LasciviousFox","1079789022094991362",2021-03-10 02:05:09,1,1,"https://lasciviousfox.carrd.co",464,634,NA,"en"
"3231","@dislekcia @nieldlr @simondlr The entire purpose of proof of work is to create trust between peers in a distributed network. There are no intermediaries in the sense of banks fulfilling the role of trusted third party. The transparency afforded alone makes it a better system than what came before.","SimonDingle","13158072",2021-03-10 02:05:08,0,0,"A lush paradise",26284,398,NA,"en"
"3232","When people in high school tell me what they did at a party this weekend https://t.co/03Rvjke6yw","ladave32843","1249881663284424704",2021-03-10 02:05:08,0,0,"United States",12,28,NA,"en"
"3233","@yunoszee Young Lex plagiarism
Young Lex disband party
Young Lex flop
Young Lex caper
Young Lex Apologize to Lay
Respect Lay
Young Lex Apologize to EXO Bar
Respect EXO Bar
Young Lex Apologize to Eri
Respect Eri","Sf_Fs_Vanilla","1103498265981382656",2021-03-10 02:05:08,0,0,"she/her",936,1165,NA,"en"
"3234","“Great party , isn’t it?” https://t.co/6exsRI55GK","realdiva19977","1193815598008066048",2021-03-10 02:05:08,0,0,"Tahiti ",152,454,NA,"en"
"3235","Trump to Republican Establishment: Nice little party you got there. Be a shame if anything happened to it <U+0001F525><U+0001F525><U+0001F525><U+0001F525><U+0001F4A3><U+0001F4A3><U+0001F4A3>","garymwalters","151609758",2021-03-10 02:05:08,1,0,"Los Angeles, California",6786,107,NA,"en"
"3236","@ArtSimone And hopefully in September we can all party again at The Broken Heel Festival!!","Jason04336720","1225542886613274625",2021-03-10 02:05:08,0,0,"Amata, South Australia",8,90,NA,"en"
"3237","@WriterJCYoung @DonnaT2d Yep and it blows my mind that they will ignore their own eyes to believe that BS. Like ""their political party isn't on the arrest record"". No sh*t, I don't think they need to add that when he was literally dressed head to toe in Trump apparel &amp; posting Trump sh*t on FB <U+0001F62D><U+0001F602> smdh","kissdateoperate","23016307",2021-03-10 02:05:07,0,0,"NYC (prev. ATX<U+0001F918><U+0001F3FC> / Kzoo<U+270B><U+0001F3FC>)",394,1849,NA,"en"
"3238","There Is a Generational Divide Among Republicans
It shows up most clearly in the debate over whether parents should get federal money for their children.

You can't be a ""pro-life"" party and not care about people before or after pregnancy.","okourgiantakis","32643442",2021-03-10 02:05:04,1,0,"",4502,4716,NA,"en"
"3239","@Rogervanoo @justmartindale @atrupar The Boston Tea Party caused considerable property damage and infuriated the British government.  Colonial resistance intensified until, 3 years after Parliament passed the Tea Act, colonies declared their independence as the USA. The American Revolution had begun.","WakeupSheeple14","1284871511082438660",2021-03-10 02:05:04,0,0,"",11,11,NA,"en"
"3240","@RubrumStriga <U+0001F4F2> Wanda Maximoff

× I WILL IF WE ARE IN SAME FRE*KING COUNTRY!
× It waste of my money to fly and just to slap you there.
× I got the impression last week party went great but here you are being a b*tch.

&gt;&gt;&gt; send &gt;&gt;&gt;","_IniTapasya","1257605403497529344",2021-03-10 02:05:03,0,0,"New Delhi, India
FC — Cover Webnovel Ebony
AU Divorce
Billingual",111,114,NA,"en"
"3241","@townesy77 @mesterman as in Wowzers, not party poopers :D","jonesytheteachr","31748738",2021-03-10 02:05:03,0,0,"Darkinjung country #onthebike",3551,1677,NA,"en"
"3242","I meant party","ohustella","227865694",2021-03-10 02:05:03,0,0,"",575,305,NA,"en"
"3243","We did a little digging and are here to give you the inside scoop! <U+0001F4B8>
<U+0001F4F8> Dustie Wagens Inc https://t.co/FnqxbVEbeW","WeddingWire","11279172",2021-03-10 02:05:03,3,0,"Washington, DC",261220,58478,NA,"en"
"3244","REQUEST @arashi5official @MTV #FridayLivestream

<U+5D50> ARASHI *<U+0325>:.<U+A564>.:*<U+0325>
Face Down : Reborn / IN THE SUMMER / Kite / Whenever You Call / Party Starters / A·RA·SHI / Endless Game / Bittersweet","UkXv2fR9bVBHG0K","1289640056420892672",2021-03-10 02:05:02,0,0,"",548,553,NA,"en"
"3245","this 2 party system is fucking terrible https://t.co/PKlZVXDisI","ACryingSeaI","4082500754",2021-03-10 01:54:03,0,0,"Akron, OH",129,339,NA,"en"
"3246","@NorahODonnell @CBP @cbsmireya more kids in cages but this time by the democratic biden administration! lost all hope for a brighter future in this country with this bullshit 2 party system","ACryingSeaI","4082500754",2021-03-10 02:05:02,0,0,"Akron, OH",129,339,NA,"en"
"3247","Love or hate weddings? They can be HOTTER than you expected #erotica #sexyfun #fiction 
 https://t.co/jc5o4TWsFe","DaizyDennis","1360606243937800194",2021-03-10 02:05:00,1,0,"United Kingdom",63,88,NA,"en"
"3248","If y’all pull those ps party chats I’m going to jail","eriik79","1129884776574464000",2021-03-10 02:04:59,0,0,"",371,535,NA,"en"
"3249","A little late to the party! Damn, one of my favorites just left Criminal Minds! Boo!","Mitch__Mc","153028168",2021-03-10 02:04:58,0,0,"North Carolina",71,387,NA,"en"
"3250","EDM MIX 2021  Best Progressive  Electro House Charts Music  Party Mix","RadioMajuu","867593218426363905",2021-03-10 02:04:57,0,0,"",35,14,NA,"en"
